2
7
4
1.1119185856584255e-17	-1.7090153417258508e-18	-8.146062743584449e-22	1.0	7.185712391156664e-16	-1.880021004483007e-16	-3.8172524086280277e-19	460.33406830188807	459.77713740208634	464.7771477801996	465.2803893524253
9.210639552381654e-13	-1.4751430199552555e-13	1.1556068037413399e-20	1.0	2.381912450600713e-10	-4.288229437282364e-11	1.9996980919886064e-18	466.9248167570387	467.4979982658121	481.07674826327616	480.21517836638026
-0.0005790209844333396	0.0007732184512749682	-9.465308780190426e-06	0.9999995333890581	-0.06001561583474992	0.0745207753767117	-0.000498576880283563	478.29238138566524	480.03277846332077	498.21342288754215	495.6245426865874
-0.004056592199953106	0.00500961513690758	-1.8410093154694182e-05	0.9999792235226549	-0.19530011121251392	0.23900372599757005	-0.00023149957484532886	483.9408821418572	485.4233786995494	503.6615474033165	503.82923067819223
-0.009423809777765439	0.011533625453955783	-2.5608560643761138e-05	0.9998890771667437	-0.3112206634406538	0.38377952181417224	-0.0005428553458364652	497.36330990965575	501.15713201949467	511.8746722892547	507.460354950716
-0.018753920873038323	0.022996758667587942	-4.1480632417537246e-05	0.999559621944599	-0.4080947543629056	0.5036686539450551	-0.0005447979158038293	505.59527399714517	504.5764231325914	505.2160931211397	505.35463076104566
-0.029593793376916443	0.03708373087781013	-6.135623183012239e-05	0.998873866177887	-0.4550540931529096	0.5672978060718905	-0.00013649801510683384	520.0298414635506	517.7021214917334	506.2703214176141	510.4629785323033
-0.04065833919469734	0.05111142751391747	-6.861631118130767e-05	0.9978649792047121	-0.4204239640995734	0.5425075247227753	-0.00015180454513351538	526.444853244689	521.4999223642409	506.5314816467516	511.6131285649202
-0.051452691951326124	0.06473581814536886	-7.725257230318025e-05	0.996575079144593	-0.3122236481190433	0.3796880234308629	-0.0002354555058771805	523.9888541294849	521.5665546547147	506.194485242413	508.74257114178994
-0.05634841319728314	0.07035380548561193	-5.794385053177301e-05	0.9959293122638528	-0.19510994676025076	0.22958060307270736	-0.0005470168022071506	527.0680329397676	522.8036622232448	505.42663198427704	511.2742626214963
-0.05884971480373932	0.07307857427399019	-5.132259114716794e-05	0.9955883840300623	-0.08369233156939934	0.0803259601353718	-0.0009510795301738947	517.216568635468	517.6437343479945	507.1701449604079	506.84403023228333
-0.059010791470350904	0.0723075904504187	-2.5746368941390524e-05	0.9956351431073642	0.04038769460811371	-0.09585758466244354	-0.001332514743798772	509.3652714678723	509.5331464903465	509.4412035168726	510.29649367991806
